Id,RunId,Origin,Destin,FltNum,DepDate,BookedLoad,TgtLoad,TimeRange,dlfBand,ndoBand,anchorFare,MktFare_Min,MktFare_Max,fareOffset,OpenRBD,SellingFare,Channel,criteria,HowDetermined,Backstop,AirlineCode_Min,AirlineCode_Max,FlightNumber_Min,FlightNumber_Max,Variance,StrategyReference,analystName,bookedPlf,startTime,endTime,allocationStatus,endOfDaydlfBand,endOfDayTgtLoad,lastSellingFare,upsell,strategyFare,bookingToday,expectedEndOfDayBooking,expectedEndOfDayLoadFactor,overBookingCount,historicOwnFare,state,timeSectorDrop,gridDrop,marketFaresSummary
73fa4acb-4a22-4b22-a067-8eecd1461b0f,Test12345,BOM,DEL,1227,08/03/2023,180.0,133.98,0,6,2,NA,4693,6528,2.0,NA,NA,B2B,MIN,B2B allocation skipped - Flight in upsell,0.0,SG,UK,SG-710,UK-910,0.2644827586206897,NA,test,103.44827586206897,0:00,23:59,1,NA,NA,NA,NA,5360.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
6b4f00a5-1376-49b6-ba6a-9e8203e99012,Test12345,BOM,DEL,1227,08/04/2023,150.0,125.28,0,5,3,8492,4754,8492,2.0,Q7,9375.0,B2C,MAX,Matched and allocated,0.0,6E,UK,6E-2326,UK-986,0.14206896551724138,NA,test,86.20689655172413,0:00,23:59,1,NA,NA,NA,NA,9375.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
917757f8-fdb8-4928-8ca9-73aaa3dafa47,Test12345,BOM,DEL,1227,08/04/2023,150.0,125.28,0,5,3,8165,4693,8165,2.0,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,0.0,SG,UK,SG-710,UK-986,0.14206896551724138,NA,test,86.20689655172413,0:00,23:59,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
ee1e41e4-3e46-43fa-878b-91a8883367ed,Test12345,BOM,DEL,1227,08/05/2023,141.0,118.32000000000001,0,5,3,7284,4754,7284,2.0,R2,7825.0,B2C,MAX,Matched and allocated,0.0,6E,AI,6E-2139,AI-816,0.13034482758620686,NA,test,81.03448275862068,0:00,23:59,1,NA,NA,NA,NA,7825.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
766bfc34-91cd-4ce7-96c6-9a2ea3890ded,Test12345,BOM,DEL,1227,08/05/2023,141.0,118.32000000000001,0,5,3,6528,4693,6528,2.0,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,0.0,SG,UK,SG-710,UK-952,0.13034482758620686,NA,test,81.03448275862068,0:00,23:59,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
ea5e5871-a819-4464-afc6-55376674dd05,Test12345,BOM,DEL,1227,08/06/2023,147.0,111.36,0,6,3,4754,4754,7442,2.0,U7,4863.0,B2C,MIN,Matched and allocated,0.0,6E,UK,6E-2111,UK-902,0.20482758620689656,NA,test,84.48275862068965,0:00,23:59,1,NA,NA,NA,NA,4863.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
83d3f5db-d401-417e-9b32-e6ab6dd15d82,Test12345,BOM,DEL,1227,08/06/2023,147.0,111.36,0,6,3,NA,4693,6528,2.0,NA,NA,B2B,MIN,B2B allocation skipped - Flight in upsell,0.0,SG,UK,SG-710,UK-952,0.20482758620689656,NA,test,84.48275862068965,0:00,23:59,1,NA,NA,NA,NA,5360.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
839a22a9-2705-4ad7-bd61-4df4f5caa4b1,Test12345,BOM,DEL,1228,08/07/2023,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unable to get Booked loads,NA,NA,NA,NA,NA,NA,NA,test,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2e7b6b8b-aa6d-486c-a82f-8d7c034ecb83,Test12345,BOM,DEL,1228,08/08/2023,155.0,98.30999999999999,0,6,4,4754,4754,6592,2.0,U7,4863.0,B2C,MIN,Matched and allocated,0.0,6E,UK,6E-2111,UK-930,0.3258045977011495,NA,test,89.08045977011494,0:00,23:59,1,NA,NA,NA,NA,4863.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
6e9deb48-47e8-4ae2-9686-1eaea265a548,Test12345,BOM,DEL,1228,08/08/2023,155.0,98.30999999999999,0,6,4,NA,4693,6513,2.0,NA,NA,B2B,MIN,B2B allocation skipped - Flight in upsell,0.0,SG,6E,SG-710,6E-2398,0.3258045977011495,NA,test,89.08045977011494,0:00,23:59,1,NA,NA,NA,NA,5360.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
f7711ab4-f097-4b07-9cfd-c2f811e93b7a,Test12345,BOM,DEL,1228,08/09/2023,118.0,92.22,0,5,4,7495,4754,7495,2.0,R1,8075.0,B2C,MAX,Matched and allocated,0.0,6E,UK,6E-5187,UK-930,0.1481609195402299,NA,test,67.81609195402298,0:00,23:59,1,NA,NA,NA,NA,8075.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
245157a7-c1e7-4dad-9283-770a283dec13,Test12345,BOM,DEL,1228,08/09/2023,118.0,92.22,0,5,4,6309,4693,6309,2.0,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,0.0,SG,UK,SG-710,UK-970,0.1481609195402299,NA,test,67.81609195402298,0:00,23:59,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
04ab8245-d599-4463-9756-2368223e1dcc,Test12345,BOM,DEL,1228,08/10/2023,158.0,87.0,0,6,4,4754,4754,8545,2.0,U7,4863.0,B2C,MIN,Matched and allocated,0.0,6E,UK,6E-2056,UK-930,0.40804597701149425,NA,test,90.80459770114942,0:00,23:59,1,NA,NA,NA,NA,4863.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
1f45000e-7c79-4b4e-80c8-d9da6251b929,Test12345,BOM,DEL,1228,08/10/2023,158.0,87.0,0,6,4,NA,4693,8216,2.0,NA,NA,B2B,MIN,B2B allocation skipped - Flight in upsell,0.0,SG,UK,SG-710,UK-930,0.40804597701149425,NA,test,90.80459770114942,0:00,23:59,1,NA,NA,NA,NA,5360.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
f3d43e82-d12b-46c3-9bee-e2659e8a8156,Test12345,BOM,DEL,1228,08/11/2023,160.0,81.78,0,6,4,8650,4754,8650,2.0,Q6,9875.0,B2C,MAX,Matched and allocated,0.0,6E,UK,6E-5187,UK-910,0.4495402298850575,NA,test,91.95402298850574,0:00,23:59,1,NA,NA,NA,NA,9875.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
98d55c84-5dad-4b72-9048-f7fc76f3d015,Test12345,BOM,DEL,1228,08/11/2023,160.0,81.78,0,6,4,8318,4693,8318,2.0,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,0.0,SG,UK,SG-710,UK-910,0.4495402298850575,NA,test,91.95402298850574,0:00,23:59,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
bcb8114b-9c03-4bea-bb38-c97b784753f2,Test12345,BOM,DEL,1127,12/11/2023,0.0,6.422693916000001,0,3,7,NA,0,0,2.0,NA,NA,B2C,MINO,B2C Market Data NA - Skipping allocation,0.0,Market Fare not found,Market Fare not found,Market Fare not found,Market Fare not found,-0.036912034,NA,test,0.0,0:00,23:59,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_NA
352c7d15-de3b-4c81-9946-f923799d9403,Test12345,BOM,DEL,1127,12/11/2023,0.0,6.422693916000001,0,3,7,NA,0,0,2.0,NA,NA,B2B,MINO,B2C Market Data NA - Skipping allocation,0.0,Market Fare not found,Market Fare not found,Market Fare not found,Market Fare not found,-0.036912034,NA,test,0.0,0:00,23:59,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_NA
92954a01-98a1-4044-9e84-5782c57efe1f,Test12345,DEL,JAI,1170,12/12/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unable to get Booked loads,NA,NA,NA,NA,NA,NA,NA,test,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90217d11-5369-4b84-8694-19f2fbaf9962,Test12345,DEL,JAI,1170,12/13/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unable to get Booked loads,NA,NA,NA,NA,NA,NA,NA,test,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4eef934b-5a12-43cc-ad3a-a2fcc382d825,Test12345,BOM,DEL,1228,12/14/2023,8.6,6.409469393999999,0,3,7,NA,0,0,2.0,NA,NA,B2C,MINO,B2C Market Data NA - Skipping allocation,0.0,Market Fare not found,Market Fare not found,Market Fare not found,Market Fare not found,0.01258925635632184,NA,test,4.942528735632184,0:00,23:59,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_NA
2fe57301-17ba-4cab-8f04-af51d030d02f,Test12345,BOM,DEL,1228,12/14/2023,8.6,6.409469393999999,0,3,7,NA,0,0,2.0,NA,NA,B2B,MINO,B2C Market Data NA - Skipping allocation,0.0,Market Fare not found,Market Fare not found,Market Fare not found,Market Fare not found,0.01258925635632184,NA,test,4.942528735632184,0:00,23:59,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_NA
3c806fea-2c32-4880-be1e-1ec376255b40,Test12345,BOM,DEL,1228,12/15/2023,8.5,6.405061278000001,0,3,7,NA,0,0,2.0,NA,NA,B2C,MINO,B2C Market Data NA - Skipping allocation,0.0,Market Fare not found,Market Fare not found,Market Fare not found,Market Fare not found,0.012039877712643674,NA,test,4.885057471264368,0:00,23:59,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_NA
734dc137-db69-4f77-9ab6-a305bbae64f0,Test12345,BOM,DEL,1228,12/15/2023,8.5,6.405061278000001,0,3,7,NA,0,0,2.0,NA,NA,B2B,MINO,B2C Market Data NA - Skipping allocation,0.0,Market Fare not found,Market Fare not found,Market Fare not found,Market Fare not found,0.012039877712643674,NA,test,4.885057471264368,0:00,23:59,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_NA
1c184625-1f3c-461f-9373-fecc8fe6c763,Test12345,BOM,DEL,1228,12/16/2023,8.4,6.400652988,0,3,7,NA,0,0,2.0,NA,NA,B2C,MINO,B2C Market Data NA - Skipping allocation,0.0,Market Fare not found,Market Fare not found,Market Fare not found,Market Fare not found,0.01149050006896552,NA,test,4.827586206896552,0:00,23:59,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_NA
ed541652-085d-46a9-9a9a-7048dd307973,Test12345,BOM,DEL,1228,12/16/2023,8.4,6.400652988,0,3,7,NA,0,0,2.0,NA,NA,B2B,MINO,B2C Market Data NA - Skipping allocation,0.0,Market Fare not found,Market Fare not found,Market Fare not found,Market Fare not found,0.01149050006896552,NA,test,4.827586206896552,0:00,23:59,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_NA
312e8449-e7fc-4358-9081-3e3fa790f905,Test12345,BOM,DEL,1227,08/08/2023,114.0,98.30999999999999,0,4,4,6592,4754,6592,2.0,R6,7025.0,B2C,MAX,Matched and allocated,0.0,6E,UK,6E-2111,UK-930,0.09017241379310352,NA,test,65.51724137931035,0:00,23:59,1,NA,NA,NA,NA,7025.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
7bbb5028-41df-49ee-b380-23bde7d53bdb,Test12345,BOM,DEL,1227,08/08/2023,114.0,98.30999999999999,0,4,4,6513,4693,6513,2.0,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,0.0,SG,6E,SG-710,6E-2398,0.09017241379310352,NA,test,65.51724137931035,0:00,23:59,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
192cbde5-da96-40a1-ac4b-2fc32e32ca99,Test12345,BOM,DEL,1227,08/09/2023,109.0,92.22,0,4,4,4754,4754,6129,0.0,U9,4764.0,B2C,MINO,Matched and allocated,0.0,6E,6E,6E-5113,6E-2398,0.09643678160919542,NA,test,62.643678160919535,6:00,23:59,1,NA,NA,NA,NA,4764.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
d15a21ef-1a5c-44c4-bd58-a3c9372cac85,Test12345,BOM,DEL,1227,08/09/2023,109.0,92.22,0,4,4,NA,4693,6309,0.0,NA,NA,B2B,MINO,B2B allocation skipped - Flight in upsell,0.0,SG,UK,SG-710,UK-930,0.09643678160919542,NA,test,62.643678160919535,6:00,23:59,1,NA,NA,NA,NA,4961.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
a06ed77b-8619-45f6-b288-139b7d03b875,Test12345,BOM,DEL,1227,08/10/2023,104.0,87.0,0,4,4,4754,4754,8545,2.0,U7,4863.0,B2C,MIN,Matched and allocated,0.0,6E,UK,6E-2056,UK-930,0.09770114942528736,NA,test,59.77011494252874,0:00,23:59,1,NA,NA,NA,NA,4863.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
c0d03d17-f39f-4a6c-9dcd-95aa65c89740,Test12345,BOM,DEL,1227,08/10/2023,104.0,87.0,0,4,4,NA,4693,8216,2.0,NA,NA,B2B,MIN,B2B allocation skipped - Flight in upsell,0.0,SG,UK,SG-710,UK-930,0.09770114942528736,NA,test,59.77011494252874,0:00,23:59,1,NA,NA,NA,NA,5360.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
edb17786-9205-4f6c-ad5d-473799d126d0,Test12345,BOM,DEL,1227,08/11/2023,99.0,81.78,0,4,4,4754,4754,8650,5.0,U4,5014.0,B2C,MINO,Matched and allocated,0.0,6E,UK,6E-5187,UK-910,0.09896551724137931,NA,test,56.896551724137936,0:00,23:59,1,NA,NA,NA,NA,5014.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
e41ecfda-9e59-4f31-8c21-a0d2e4ab7379,Test12345,BOM,DEL,1227,08/11/2023,99.0,81.78,0,4,4,NA,4693,8318,5.0,NA,NA,B2B,MINO,B2B allocation skipped - Flight in upsell,0.0,SG,UK,SG-710,UK-910,0.09896551724137931,NA,test,56.896551724137936,0:00,23:59,1,NA,NA,NA,NA,5360.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
a4c4729f-c7c9-4136-add4-4d47cb698669,Test12345,BOM,DEL,1227,08/12/2023,94.0,78.3,0,4,4,4754,4754,10120,0.0,U9,4764.0,B2C,MINO,Matched and allocated,0.0,6E,UK,6E-993,UK-930,0.09022988505747129,NA,test,54.02298850574713,6:00,23:59,1,NA,NA,NA,NA,4764.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
9670ddf8-2ce8-4ea6-829b-72a9d3803c8a,Test12345,BOM,DEL,1227,08/12/2023,94.0,78.3,0,4,4,NA,4693,8318,0.0,NA,NA,B2B,MINO,B2B allocation skipped - Flight in upsell,0.0,SG,UK,SG-710,UK-994,0.09022988505747129,NA,test,54.02298850574713,6:00,23:59,1,NA,NA,NA,NA,4961.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
e7e9c8b0-e550-4d75-abf8-1ea7aea3ee7d,Test12345,BOM,DEL,1227,08/13/2023,89.0,74.82,0,4,4,4754,4754,4756,0.0,U9,4764.0,B2C,MINO,Matched and allocated,0.0,6E,AI,6E-2111,AI-864,0.08149425287356325,NA,test,51.14942528735632,0:00,23:59,1,NA,NA,NA,NA,4764.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
09ced968-2cc8-4590-b1b0-f5152824335c,Test12345,BOM,DEL,1227,08/13/2023,89.0,74.82,0,4,4,NA,4693,8216,0.0,NA,NA,B2B,MINO,B2B allocation skipped - Flight in upsell,0.0,SG,UK,SG-710,UK-944,0.08149425287356325,NA,test,51.14942528735632,0:00,23:59,1,NA,NA,NA,NA,4961.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
7c168acd-d779-407a-a9ca-e5335ea02389,Test12345,BOM,DEL,1227,08/14/2023,84.0,71.33999999999999,0,4,4,5052,4754,5052,0.0,U3,5064.0,B2C,MAXO,Matched and allocated,0.0,6E,I5,6E-2326,I5-773,0.07275862068965523,NA,test,48.275862068965516,6:00,23:59,1,NA,NA,NA,NA,5064.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
dbe1c4b5-8281-4903-9a54-b2fc8ae2707e,Test12345,BOM,DEL,1227,08/14/2023,84.0,71.33999999999999,0,4,4,8216,4693,8216,0.0,NA,NA,B2B,MAXO,Market Fare higher than Z0 levels - skipping B2B allocation,0.0,SG,UK,SG-8191,UK-930,0.07275862068965523,NA,test,48.275862068965516,6:00,23:59,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
8030d6c0-357e-4463-97f8-916d190472b7,Test12345,BOM,DEL,1227,08/15/2023,79.0,69.60000000000001,0,4,5,5017,4754,5017,0.0,U3,5064.0,B2C,MAXO,Matched and allocated,0.0,6E,UK,6E-2111,UK-988,0.05402298850574708,NA,test,45.40229885057471,0:00,23:59,1,NA,NA,NA,NA,5064.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
8129936a-2322-43ce-9758-22f97f1fbe76,Test12345,BOM,DEL,1227,08/15/2023,79.0,69.60000000000001,0,4,5,NA,4693,4900,0.0,NA,NA,B2B,MAXO,B2B allocation skipped - Flight in upsell,0.0,SG,UK,SG-710,UK-928,0.05402298850574708,NA,test,45.40229885057471,0:00,23:59,1,NA,NA,NA,NA,4961.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
39d82d9f-a800-45ae-a87c-76a282df1948,Test12345,BOM,DEL,1227,08/16/2023,74.0,67.86,0,3,5,6539,4754,6539,0.0,R8,6673.0,B2C,MAXO,Matched and allocated,0.0,6E,UK,6E-5187,UK-954,0.03528735632183908,NA,test,42.5287356321839,0:00,23:59,1,NA,NA,NA,NA,6673.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
cb0efffd-7f2b-41a6-a6e8-02108c26e490,Test12345,BOM,DEL,1227,08/16/2023,74.0,67.86,0,3,5,8216,3500,8216,0.0,NA,NA,B2B,MAXO,Market Fare higher than Z0 levels - skipping B2B allocation,0.0,AI,UK,AI-677,UK-930,0.03528735632183908,NA,test,42.5287356321839,0:00,23:59,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
49954564-093b-444b-8701-f57b3dfa3e2a,Test12345,BOM,DEL,1227,08/17/2023,69.0,66.12,0,3,5,6539,4754,6539,0.0,R8,6673.0,B2C,MAXO,Matched and allocated,0.0,6E,UK,6E-2111,UK-954,0.016551724137931007,NA,test,39.6551724137931,0:00,23:59,1,NA,NA,NA,NA,6673.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
c2422343-da3a-4d19-88c5-62a76f15261f,Test12345,BOM,DEL,1227,08/17/2023,69.0,66.12,0,3,5,8216,4000,8216,0.0,NA,NA,B2B,MAXO,Market Fare higher than Z0 levels - skipping B2B allocation,0.0,UK,UK,UK-960,UK-930,0.016551724137931007,NA,test,39.6551724137931,0:00,23:59,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
a87102ea-72f2-4a8e-96a6-caf26de31b5b,Test12345,BOM,DEL,1327,08/01/2023,164.0,156.6,TR,3,0,10373.0,4751,10000,0,Q5,10373.0,B2C,MAX,HistFare_Adh_StrategyFare,,6E,6E,6E-2051,6E-2083,0.04252873563218394,Strategy_5,test,94.25287356321839,00:00,23:59,1,NA,NA,NA,NA,10373.0,NA,NA,NA,0.0,4595,Adh_StrategyFare,Yes,No,MF_Org
2801ab9a-49ba-42dd-b149-2c09b240051b,Test12345,BOM,DEL,1327,08/01/2023,164.0,156.6,TR,3,0,10000,4300,10000,0,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,,6E,6E,6E-6082,6E-5187,0.04252873563218394,Strategy_5,test,94.25287356321839,00:00,23:59,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3746,NA,Yes,No,MF_Org
7624a80e-93dc-4dde-9448-a031b5466bc8,Test12345,BOM,DEL,1327,08/02/2023,45.0,144.42,FR,0,1,4697,4754,6539,-2,V0,4715.0,B2C,MAXO,HistFare_Bdh_ModOwnFare,,6E,UK,6E-2111,UK-970,-0.5713793103448275,Strategy_5,test,25.862068965517242,00:00,23:59,1,NA,NA,NA,NA,6374.0,NA,NA,NA,0.0,4697,Bdh_ModOwnFare,Yes,Yes,MF_Org
23bbaec7-ac05-464d-8b91-d08a61da68a3,Test12345,BOM,DEL,1327,08/02/2023,45.0,144.42,FR,0,1,3231,4729,5100,-2,ZH,3250.0,B2B,MAXO,HistFare_Bdh_ModOwnFare,,AI,SG,AI-888,SG-158,-0.5713793103448275,Strategy_5,test,25.862068965517242,00:00,23:59,1,NA,NA,NA,NA,4610.0,NA,NA,NA,0.0,3231,Bdh_ModOwnFare,Yes,Yes,MF_Org
0aa1f53e-a451-4dd7-b679-c8a37bcd749c,Test12345,BOM,DEL,1327,08/03/2023,50.0,133.98,FR,0,2,4178,4754,7495,-2,V9,4474.0,B2C,MAX,Unable to Match Mkt - B2C allocation at extreme value,,6E,UK,6E-2056,UK-930,-0.48264367816091946,Strategy_5,test,28.735632183908045,00:00,23:59,1,NA,NA,NA,NA,7223.0,NA,NA,NA,0.0,4178,Bdh_ModOwnFare,Yes,Yes,MF_Org
e872a12a-b531-43c3-8458-97104e357fc9,Test12345,BOM,DEL,1327,08/03/2023,50.0,133.98,FR,0,2,6528,4693,6528,-2,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,,SG,UK,SG-710,UK-910,-0.48264367816091946,Strategy_5,test,28.735632183908045,00:00,23:59,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3231,NA,Yes,Yes,MF_Org
b4074a78-de07-4fd5-9d3b-f9c2537be694,Test12345,BOM,DEL,1327,08/04/2023,68.0,125.28,AR,0,3,4391,4754,8492,-2,V9,4474.0,B2C,MAX,Unable to Match Mkt - B2C allocation at extreme value,,6E,UK,6E-2326,UK-988,-0.3291954022988506,Strategy_5,test,39.08045977011494,07:00,22:00,1,NA,NA,NA,NA,8075.0,NA,NA,NA,0.0,4391,Bdh_ModOwnFare,Yes,Yes,MF_Org
f3a51f62-0031-4dc8-9831-404cc14aca40,Test12345,BOM,DEL,1327,08/04/2023,68.0,125.28,AR,0,3,8165,4693,8165,-2,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,,SG,UK,SG-8191,UK-988,-0.3291954022988506,Strategy_5,test,39.08045977011494,07:00,22:00,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3746,NA,Yes,Yes,MF_Org
4224e9cb-a788-433a-8f24-97954fc7e8c1,Test12345,BOM,DEL,1327,08/05/2023,50.0,118.32000000000001,AR,0,3,4396,4754,7284,-2,V9,4474.0,B2C,MAX,Unable to Match Mkt - B2C allocation at extreme value,,6E,AI,6E-2015,AI-687,-0.3926436781609196,Strategy_5,test,28.735632183908045,07:00,22:00,1,NA,NA,NA,NA,7025.0,NA,NA,NA,0.0,4396,Bdh_ModOwnFare,Yes,Yes,MF_Org
98f700e9-fa97-4d31-939a-bfbc7f088fd7,Test12345,BOM,DEL,1327,08/05/2023,50.0,118.32000000000001,AR,0,3,6528,4693,6528,-2,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,,SG,UK,SG-8191,UK-952,-0.3926436781609196,Strategy_5,test,28.735632183908045,07:00,22:00,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3270,NA,Yes,Yes,MF_Org
1519d91b-062f-483f-88b1-dd67ff6745f6,Test12345,BOM,DEL,1327,08/06/2023,70.0,111.36,AR,0,3,4744.5693486590035,4754,7442,-2,U9,4764.0,B2C,MAX,HistFare_Bdh_ModOwnFare,,6E,UK,6E-2326,UK-902,-0.23770114942528736,Strategy_5,test,40.229885057471265,07:00,22:00,1,NA,NA,NA,NA,7223.0,NA,NA,NA,0.0,4095,Bdh_ModOwnFare,Yes,Yes,MF_Org
d5cdff6b-a337-4d1b-a0e6-f12a72c63418,Test12345,BOM,DEL,1327,08/06/2023,70.0,111.36,AR,0,3,6528,4693,6528,-2,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,,SG,UK,SG-158,UK-952,-0.23770114942528736,Strategy_5,test,40.229885057471265,07:00,22:00,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3746,NA,Yes,Yes,MF_Org
abd132c7-b425-4ccb-9b1a-bef332121e61,Test12345,BOM,DEL,1327,08/07/2023,80.0,104.39999999999999,AR,1,3,5069,4754,5069,-2,U4,5014.0,B2C,MAXO,Matched and allocated,,6E,UK,6E-5113,UK-910,-0.14022988505747122,Strategy_5,test,45.97701149425287,07:00,22:00,1,NA,NA,NA,NA,5014.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
40d229d0-5da5-45c6-a5f4-fb3a9cc110a4,Test12345,BOM,DEL,1327,08/07/2023,80.0,104.39999999999999,AR,1,3,6309,4693,6309,-2,NA,NA,B2B,MAXO,Market Fare higher than Z0 levels - skipping B2B allocation,,SG,UK,SG-8191,UK-930,-0.14022988505747122,Strategy_5,test,45.97701149425287,07:00,22:00,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
d9828c31-d355-4dc8-8199-c2af37c8163e,Test12345,BOM,DEL,1327,08/08/2023,50.0,98.30999999999999,AR,0,4,6592,4754,6592,-2,T0,6374.0,B2C,MAX,Matched and allocated,,6E,UK,6E-993,UK-930,-0.27764367816091945,Strategy_5,test,28.735632183908045,07:00,22:00,1,NA,NA,NA,NA,6374.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
7af2b8f4-bc0d-48f4-9493-a3a64dce55b8,Test12345,BOM,DEL,1327,08/08/2023,50.0,98.30999999999999,AR,0,4,6513,4693,6513,-2,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,,SG,6E,SG-8191,6E-2398,-0.27764367816091945,Strategy_5,test,28.735632183908045,07:00,22:00,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
be960d97-1fb0-47ab-9bd2-792d4342b79c,Test12345,BOM,DEL,1327,08/09/2023,44.0,92.22,AR,0,4,7495,4754,7495,-2,R5,7223.0,B2C,MAX,Matched and allocated,,6E,UK,6E-5008,UK-930,-0.2771264367816092,Strategy_5,test,25.287356321839084,07:00,22:00,1,NA,NA,NA,NA,7223.0,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
69bd3096-083c-4a02-ad14-33e0bbd20090,Test12345,BOM,DEL,1327,08/09/2023,44.0,92.22,AR,0,4,6309,4693,6309,-2,NA,NA,B2B,MAX,Market Fare higher than Z0 levels - skipping B2B allocation,,SG,UK,SG-8191,UK-930,-0.2771264367816092,Strategy_5,test,25.287356321839084,07:00,22:00,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,MF_Org
