sector,startTime,endTime,Month,DOW,channel,0,1,2,3,4,5,6
BOMAMD,11:00:00,14:30:00,October,Tuesday,B2B,4576,3696,2177,2337,2146,1885,2284
BOMAMD,11:00:00,14:30:00,October,Tuesday,B2C,5891,2337,2177,2257,3347,2177,2365
BOMAMD,11:00:00,14:30:00,October,Wednesday,B2B,4786,3347,2807,2256,2606,0,2164
BOMAMD,11:00:00,14:30:00,October,Wednesday,B2C,4385,3347,2807,3736,2126,3005,2886
BOMAMD,11:00:00,14:30:00,September,Friday,B2B,2885,9786,0,1546,1546,1546,1656
BOMAMD,11:00:00,14:30:00,September,Friday,B2C,2886,1926,6345,1762,1885,1515,2886
BOMAMD,11:00:00,14:30:00,September,Monday,B2B,4586,1636,1636,1636,1546,1546,1450
BOMAMD,11:00:00,14:30:00,September,Monday,B2C,2164,2164,1636,1636,2164,1515,1665
BOMAMD,11:00:00,14:30:00,September,Saturday,B2B,1546,1636,2177,1546,1646,1744,1567
BOMAMD,11:00:00,14:30:00,September,Saturday,B2C,1636,1636,1636,1636,1636,2485,1376
BOMAMD,11:00:00,14:30:00,September,Sunday,B2B,3695,2164,1636,2584,0,1745,1819
BOMAMD,11:00:00,14:30:00,September,Sunday,B2C,3254,2069,1636,2692,1560,1515,1665
BOMAMD,11:00:00,14:30:00,September,Thursday,B2B,4586,2347,1744,3075,1717,1744,1744
BOMAMD,11:00:00,14:30:00,September,Thursday,B2C,3885,3254,2164,1925,2216,1885,1665
BOMAMD,11:00:00,14:30:00,September,Tuesday,B2B,1926,2015,1546,1636,1655,1546,1744
BOMAMD,11:00:00,14:30:00,September,Tuesday,B2C,2485,1636,1636,1885,1636,1885,1376
BOMAMD,11:00:00,14:30:00,September,Wednesday,B2B,7775,6586,1926,1926,1885,1545,1656
BOMAMD,11:00:00,14:30:00,September,Wednesday,B2C,7775,7775,2216,1837,2216,1885,1798
BOMAMD,14:30:00,18:00:00,April,Friday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,April,Friday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,April,Monday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,April,Monday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,April,Saturday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,April,Saturday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,April,Sunday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,April,Sunday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,April,Thursday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,April,Thursday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,April,Tuesday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,April,Tuesday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,April,Wednesday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,April,Wednesday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,August,Friday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,August,Friday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,August,Monday,B2B,6586,0,2065,1264,0,1645,0
BOMAMD,14:30:00,18:00:00,August,Monday,B2C,5156,2785,2164,1743,1515,1665,0
BOMAMD,14:30:00,18:00:00,August,Saturday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,August,Saturday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,August,Sunday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,August,Sunday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,August,Thursday,B2B,7775,2345,1744,1264,1214,1665,0
BOMAMD,14:30:00,18:00:00,August,Thursday,B2C,5354,2215,1885,1885,0,1665,0
BOMAMD,14:30:00,18:00:00,August,Tuesday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,August,Tuesday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,August,Wednesday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,August,Wednesday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,December,Friday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,December,Friday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,December,Monday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,December,Monday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,December,Saturday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,December,Saturday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,December,Sunday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,December,Sunday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,December,Thursday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,December,Thursday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,December,Tuesday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,December,Tuesday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,December,Wednesday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,December,Wednesday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,February,Friday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,February,Friday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,February,Monday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,February,Monday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,February,Saturday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,February,Saturday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,February,Sunday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,February,Sunday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,February,Thursday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,February,Thursday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,February,Tuesday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,February,Tuesday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,February,Wednesday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,February,Wednesday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,January,Friday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,January,Friday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,January,Monday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,January,Monday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,January,Saturday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,January,Saturday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,January,Sunday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,January,Sunday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,January,Thursday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,January,Thursday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,January,Tuesday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,January,Tuesday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,January,Wednesday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,January,Wednesday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,July,Friday,B2B,2346,4265,2145,1738,1926,1546,0
BOMAMD,14:30:00,18:00:00,July,Friday,B2C,4514,4514,2584,1674,1926,1925,0
BOMAMD,14:30:00,18:00:00,July,Monday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,July,Monday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,July,Saturday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,July,Saturday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,July,Sunday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,July,Sunday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,July,Thursday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,July,Thursday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,July,Tuesday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,July,Tuesday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,July,Wednesday,B2B,0,1885,1350,1738,1546,1739,0
BOMAMD,14:30:00,18:00:00,July,Wednesday,B2C,2216,1710,1577,1845,1966,1725,0
BOMAMD,14:30:00,18:00:00,June,Friday,B2B,4115,2426,0,3254,0,2685,0
BOMAMD,14:30:00,18:00:00,June,Friday,B2C,2885,0,3455,3346,0,2785,0
BOMAMD,14:30:00,18:00:00,June,Monday,B2B,2485,2485,2365,0,0,2284,0
BOMAMD,14:30:00,18:00:00,June,Monday,B2C,3575,2685,3345,2653,0,0,2761
BOMAMD,14:30:00,18:00:00,June,Saturday,B2B,2785,1966,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,June,Saturday,B2C,2886,0,0,4514,0,2365,0
BOMAMD,14:30:00,18:00:00,June,Sunday,B2B,3254,0,0,3816,3254,2485,0
BOMAMD,14:30:00,18:00:00,June,Sunday,B2C,0,0,2985,0,5944,2365,0
BOMAMD,14:30:00,18:00:00,June,Thursday,B2B,2985,1845,3964,3575,0,0,0
BOMAMD,14:30:00,18:00:00,June,Thursday,B2C,3695,3455,3575,3575,0,2365,0
BOMAMD,14:30:00,18:00:00,June,Tuesday,B2B,0,0,2785,3254,0,2365,0
BOMAMD,14:30:00,18:00:00,June,Tuesday,B2C,0,3816,0,2584,2781,2426,0
BOMAMD,14:30:00,18:00:00,June,Wednesday,B2B,2485,3964,0,2215,0,0,0
BOMAMD,14:30:00,18:00:00,June,Wednesday,B2C,0,3695,3455,0,0,2015,2484
BOMAMD,14:30:00,18:00:00,March,Friday,B2B,0,0,3778,2416,0,0,0
BOMAMD,14:30:00,18:00:00,March,Friday,B2C,3968,6260,4710,1826,1871,1476,1476
BOMAMD,14:30:00,18:00:00,March,Monday,B2B,2460,0,0,1369,1209,0,0
BOMAMD,14:30:00,18:00:00,March,Monday,B2C,2871,2551,2409,1916,1640,1516,1476
BOMAMD,14:30:00,18:00:00,March,Saturday,B2B,0,0,0,1752,1752,0,0
BOMAMD,14:30:00,18:00:00,March,Saturday,B2C,0,1901,1731,1776,0,1476,1476
BOMAMD,14:30:00,18:00:00,March,Sunday,B2B,0,0,0,3215,2366,0,0
BOMAMD,14:30:00,18:00:00,March,Sunday,B2C,4710,0,0,3065,2266,1518,1476
BOMAMD,14:30:00,18:00:00,March,Thursday,B2B,4510,2416,3653,1432,2018,0,0
BOMAMD,14:30:00,18:00:00,March,Thursday,B2C,2355,2416,2018,1640,2114,1476,1476
BOMAMD,14:30:00,18:00:00,March,Tuesday,B2B,0,0,1582,1382,0,0,0
BOMAMD,14:30:00,18:00:00,March,Tuesday,B2C,1476,1826,1640,1586,1476,1476,1379
BOMAMD,14:30:00,18:00:00,March,Wednesday,B2B,2266,1952,0,1432,0,0,0
BOMAMD,14:30:00,18:00:00,March,Wednesday,B2C,2565,1871,2266,1776,2018,1640,1476
BOMAMD,14:30:00,18:00:00,May,Friday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,May,Friday,B2C,0,0,0,2485,2886,0,0
BOMAMD,14:30:00,18:00:00,May,Monday,B2B,2785,3575,0,2685,2365,0,0
BOMAMD,14:30:00,18:00:00,May,Monday,B2C,0,3575,3455,3254,3255,0,0
BOMAMD,14:30:00,18:00:00,May,Saturday,B2B,3346,6345,4115,0,0,0,0
BOMAMD,14:30:00,18:00:00,May,Saturday,B2C,4645,3254,3254,3346,3346,0,0
BOMAMD,14:30:00,18:00:00,May,Sunday,B2B,4644,0,0,2785,2886,0,0
BOMAMD,14:30:00,18:00:00,May,Sunday,B2C,4644,5944,0,3346,2584,0,0
BOMAMD,14:30:00,18:00:00,May,Thursday,B2B,3964,4384,0,0,3455,0,0
BOMAMD,14:30:00,18:00:00,May,Thursday,B2C,3965,0,0,3455,3695,0,0
BOMAMD,14:30:00,18:00:00,May,Tuesday,B2B,0,3165,0,2785,2785,0,0
BOMAMD,14:30:00,18:00:00,May,Tuesday,B2C,3346,4384,0,2685,0,0,0
BOMAMD,14:30:00,18:00:00,May,Wednesday,B2B,5156,5536,6145,3255,6345,0,0
BOMAMD,14:30:00,18:00:00,May,Wednesday,B2C,5156,5745,6145,3254,4644,0,0
BOMAMD,14:30:00,18:00:00,November,Friday,B2B,5612,8861,8311,2262,6863,4987,9947
BOMAMD,14:30:00,18:00:00,November,Friday,B2C,4652,3611,2722,8361,3812,2492,3868
BOMAMD,14:30:00,18:00:00,November,Monday,B2B,6483,4892,4411,2261,2096,2406,5536
BOMAMD,14:30:00,18:00:00,November,Monday,B2C,6483,4892,4411,2161,2311,2486,3736
BOMAMD,14:30:00,18:00:00,November,Saturday,B2B,6122,3413,4213,2512,3397,3736,0
BOMAMD,14:30:00,18:00:00,November,Saturday,B2C,5461,4213,4012,5312,3596,4095,4795
BOMAMD,14:30:00,18:00:00,November,Sunday,B2B,4772,1863,1863,3413,3397,3656,0
BOMAMD,14:30:00,18:00:00,November,Sunday,B2C,4772,8861,5941,3322,3423,2415,8186
BOMAMD,14:30:00,18:00:00,November,Thursday,B2B,7462,2061,4763,2245,2096,2406,0
BOMAMD,14:30:00,18:00:00,November,Thursday,B2C,6481,2212,3611,3231,2915,4187,4996
BOMAMD,14:30:00,18:00:00,November,Tuesday,B2B,2561,2561,6712,4762,0,2406,4115
BOMAMD,14:30:00,18:00:00,November,Tuesday,B2C,4411,2722,7063,3512,2486,2415,4187
BOMAMD,14:30:00,18:00:00,November,Wednesday,B2B,2262,2462,2162,3006,2745,1946,4795
BOMAMD,14:30:00,18:00:00,November,Wednesday,B2C,2461,2262,2261,0,2566,2486,2606
BOMAMD,14:30:00,18:00:00,October,Friday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,October,Friday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,October,Monday,B2B,4213,2061,2061,2495,2096,1995,0
BOMAMD,14:30:00,18:00:00,October,Monday,B2C,4111,2262,3321,2246,2179,2337,2406
BOMAMD,14:30:00,18:00:00,October,Saturday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,October,Saturday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,October,Sunday,B2B,3413,2061,1863,2245,2096,2146,0
BOMAMD,14:30:00,18:00:00,October,Sunday,B2C,3611,2162,2262,2486,2415,2516,2177
BOMAMD,14:30:00,18:00:00,October,Thursday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,October,Thursday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,October,Tuesday,B2B,3446,3097,3097,1955,3346,2245,2427
BOMAMD,14:30:00,18:00:00,October,Tuesday,B2C,3795,3097,3097,3588,3006,2076,3575
BOMAMD,14:30:00,18:00:00,October,Wednesday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,October,Wednesday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,September,Friday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,September,Friday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,September,Monday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,September,Monday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,September,Saturday,B2B,0,0,2177,1655,1806,1546,1346
BOMAMD,14:30:00,18:00:00,September,Saturday,B2C,10787,5586,3885,1688,1945,1885,1665
BOMAMD,14:30:00,18:00:00,September,Sunday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,September,Sunday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,September,Thursday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,September,Thursday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,September,Tuesday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,September,Tuesday,B2C,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,September,Wednesday,B2B,0,0,0,0,0,0,0
BOMAMD,14:30:00,18:00:00,September,Wednesday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,April,Friday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,April,Friday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,April,Monday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,April,Monday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,April,Saturday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,April,Saturday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,April,Sunday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,April,Sunday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,April,Thursday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,April,Thursday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,April,Tuesday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,April,Tuesday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,April,Wednesday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,April,Wednesday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,August,Friday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,August,Friday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,August,Monday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,August,Monday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,August,Saturday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,August,Saturday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,August,Sunday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,August,Sunday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,August,Thursday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,August,Thursday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,August,Tuesday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,August,Tuesday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,August,Wednesday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,August,Wednesday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,December,Friday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,December,Friday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,December,Monday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,December,Monday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,December,Saturday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,December,Saturday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,December,Sunday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,December,Sunday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,December,Thursday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,December,Thursday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,December,Tuesday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,December,Tuesday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,December,Wednesday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,December,Wednesday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,February,Friday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,February,Friday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,February,Monday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,February,Monday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,February,Saturday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,February,Saturday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,February,Sunday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,February,Sunday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,February,Thursday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,February,Thursday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,February,Tuesday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,February,Tuesday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,February,Wednesday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,February,Wednesday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,January,Friday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,January,Friday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,January,Monday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,January,Monday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,January,Saturday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,January,Saturday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,January,Sunday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,January,Sunday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,January,Thursday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,January,Thursday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,January,Tuesday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,January,Tuesday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,January,Wednesday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,January,Wednesday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,July,Friday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,July,Friday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,July,Monday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,July,Monday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,July,Saturday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,July,Saturday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,July,Sunday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,July,Sunday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,July,Thursday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,July,Thursday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,July,Tuesday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,July,Tuesday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,July,Wednesday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,July,Wednesday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,June,Friday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,June,Friday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,June,Monday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,June,Monday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,June,Saturday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,June,Saturday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,June,Sunday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,June,Sunday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,June,Thursday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,June,Thursday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,June,Tuesday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,June,Tuesday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,June,Wednesday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,June,Wednesday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,March,Friday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,March,Friday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,March,Monday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,March,Monday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,March,Saturday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,March,Saturday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,March,Sunday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,March,Sunday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,March,Thursday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,March,Thursday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,March,Tuesday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,March,Tuesday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,March,Wednesday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,March,Wednesday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,May,Friday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,May,Friday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,May,Monday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,May,Monday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,May,Saturday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,May,Saturday,B2C,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,May,Sunday,B2B,0,0,0,0,0,0,0
BOMAMD,18:00:00,21:00:00,May,Sunday,B2C,0,0,0,0,0,0,0
